,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG,TMAX,TMIN,MONTH,YEAR,30YAVG
11259,1985-10-29,GR000016716,"HELLINIKON, GR",1985-10-29,0.0,,15.0,20.0,11.0,10.0,1985.0,17.066666666666666
11260,1985-10-30,GR000016716,"HELLINIKON, GR",1985-10-30,0.0,,16.0,21.0,11.0,10.0,1985.0,16.866666666666667
11261,1985-10-31,GR000016716,"HELLINIKON, GR",1985-10-31,0.0,,16.0,20.0,11.0,10.0,1985.0,16.733333333333334
11262,1985-11-01,GR000016716,"HELLINIKON, GR",1985-11-01,0.0,,17.0,21.0,14.0,11.0,1985.0,16.666666666666668
11263,1985-11-02,GR000016716,"HELLINIKON, GR",1985-11-02,0.0,,19.0,22.0,15.0,11.0,1985.0,16.633333333333333
11264,1985-11-03,GR000016716,"HELLINIKON, GR",1985-11-03,0.0,,20.0,23.0,18.0,11.0,1985.0,16.566666666666666
11265,1985-11-04,GR000016716,"HELLINIKON, GR",1985-11-04,0.0,,19.0,23.0,18.0,11.0,1985.0,16.466666666666665
11266,1985-11-05,GR000016716,"HELLINIKON, GR",1985-11-05,0.0,,19.0,23.0,16.0,11.0,1985.0,16.4
11267,1985-11-06,GR000016716,"HELLINIKON, GR",1985-11-06,0.0,,18.0,20.0,14.0,11.0,1985.0,16.233333333333334
11268,1985-11-07,GR000016716,"HELLINIKON, GR",1985-11-07,0.0,,17.0,20.0,16.0,11.0,1985.0,16.066666666666666
11269,1985-11-08,GR000016716,"HELLINIKON, GR",1985-11-08,0.0,,14.0,17.0,12.0,11.0,1985.0,15.866666666666667
11270,1985-11-09,GR000016716,"HELLINIKON, GR",1985-11-09,0.0,,14.0,19.0,9.0,11.0,1985.0,15.666666666666666
11271,1985-11-10,GR000016716,"HELLINIKON, GR",1985-11-10,0.0,,13.0,19.0,9.0,11.0,1985.0,15.4
11272,1985-11-11,GR000016716,"HELLINIKON, GR",1985-11-11,0.0,,15.0,20.0,10.0,11.0,1985.0,15.266666666666667
11273,1985-11-12,GR000016716,"HELLINIKON, GR",1985-11-12,0.0,,16.0,21.0,13.0,11.0,1985.0,15.2
11274,1985-11-13,GR000016716,"HELLINIKON, GR",1985-11-13,0.0,,17.0,22.0,14.0,11.0,1985.0,15.3
11275,1985-11-14,GR000016716,"HELLINIKON, GR",1985-11-14,0.0,,16.0,21.0,14.0,11.0,1985.0,15.4
11276,1985-11-15,GR000016716,"HELLINIKON, GR",1985-11-15,0.0,,18.0,22.0,15.0,11.0,1985.0,15.6
11277,1985-11-16,GR000016716,"HELLINIKON, GR",1985-11-16,0.0,,14.0,18.0,13.0,11.0,1985.0,15.633333333333333
11278,1985-11-17,GR000016716,"HELLINIKON, GR",1985-11-17,0.0,,13.0,17.0,9.0,11.0,1985.0,15.633333333333333
11279,1985-11-18,GR000016716,"HELLINIKON, GR",1985-11-18,0.0,,14.0,17.0,12.0,11.0,1985.0,15.633333333333333
11280,1985-11-19,GR000016716,"HELLINIKON, GR",1985-11-19,0.0,,15.0,17.0,13.0,11.0,1985.0,15.6
11281,1985-11-20,GR000016716,"HELLINIKON, GR",1985-11-20,4.0,,15.0,17.0,14.0,11.0,1985.0,15.566666666666666
11282,1985-11-21,GR000016716,"HELLINIKON, GR",1985-11-21,0.0,,18.0,21.0,16.0,11.0,1985.0,15.633333333333333
11283,1985-11-22,GR000016716,"HELLINIKON, GR",1985-11-22,0.0,,16.0,21.0,13.0,11.0,1985.0,15.633333333333333
11284,1985-11-23,GR000016716,"HELLINIKON, GR",1985-11-23,11.0,,15.0,18.0,13.0,11.0,1985.0,15.633333333333333
11285,1985-11-24,GR000016716,"HELLINIKON, GR",1985-11-24,5.0,,17.0,21.0,14.0,11.0,1985.0,15.766666666666667
11286,1985-11-25,GR000016716,"HELLINIKON, GR",1985-11-25,8.0,,15.0,18.0,13.0,11.0,1985.0,15.866666666666667
11287,1985-11-26,GR000016716,"HELLINIKON, GR",1985-11-26,0.0,,16.0,19.0,12.0,11.0,1985.0,16.0
11288,1985-11-27,GR000016716,"HELLINIKON, GR",1985-11-27,4.0,,17.0,20.0,15.0,11.0,1985.0,16.133333333333333
11289,1985-11-28,GR000016716,"HELLINIKON, GR",1985-11-28,0.0,,17.0,20.0,13.0,11.0,1985.0,16.2
11290,1985-11-29,GR000016716,"HELLINIKON, GR",1985-11-29,0.0,,16.0,19.0,13.0,11.0,1985.0,16.2
11291,1985-11-30,GR000016716,"HELLINIKON, GR",1985-11-30,0.0,,11.0,16.0,10.0,11.0,1985.0,16.033333333333335
11292,1985-12-01,GR000016716,"HELLINIKON, GR",1985-12-01,0.0,,12.0,18.0,8.0,12.0,1985.0,15.866666666666667
11293,1985-12-02,GR000016716,"HELLINIKON, GR",1985-12-02,0.0,,13.0,18.0,9.0,12.0,1985.0,15.666666666666666
11294,1985-12-03,GR000016716,"HELLINIKON, GR",1985-12-03,0.0,,14.0,19.0,11.0,12.0,1985.0,15.466666666666667
11295,1985-12-04,GR000016716,"HELLINIKON, GR",1985-12-04,0.0,,14.0,19.0,11.0,12.0,1985.0,15.3
11296,1985-12-05,GR000016716,"HELLINIKON, GR",1985-12-05,0.0,,15.0,19.0,12.0,12.0,1985.0,15.166666666666666
11297,1985-12-06,GR000016716,"HELLINIKON, GR",1985-12-06,0.0,,15.0,19.0,12.0,12.0,1985.0,15.066666666666666
11298,1985-12-07,GR000016716,"HELLINIKON, GR",1985-12-07,0.0,,13.0,17.0,10.0,12.0,1985.0,14.933333333333334
11299,1985-12-08,GR000016716,"HELLINIKON, GR",1985-12-08,0.0,,14.0,17.0,11.0,12.0,1985.0,14.933333333333334
11300,1985-12-09,GR000016716,"HELLINIKON, GR",1985-12-09,0.0,,15.0,18.0,12.0,12.0,1985.0,14.966666666666667
11301,1985-12-10,GR000016716,"HELLINIKON, GR",1985-12-10,6.0,,13.0,16.0,12.0,12.0,1985.0,14.966666666666667
11302,1985-12-11,GR000016716,"HELLINIKON, GR",1985-12-11,0.0,,13.0,17.0,11.0,12.0,1985.0,14.9
11303,1985-12-12,GR000016716,"HELLINIKON, GR",1985-12-12,6.0,,14.0,16.0,12.0,12.0,1985.0,14.833333333333334
11304,1985-12-13,GR000016716,"HELLINIKON, GR",1985-12-13,0.0,,13.0,15.0,13.0,12.0,1985.0,14.7
11305,1985-12-14,GR000016716,"HELLINIKON, GR",1985-12-14,0.0,,13.0,14.0,12.0,12.0,1985.0,14.6
11306,1985-12-15,GR000016716,"HELLINIKON, GR",1985-12-15,0.0,,12.0,13.0,11.0,12.0,1985.0,14.4
11307,1985-12-16,GR000016716,"HELLINIKON, GR",1985-12-16,0.0,,11.0,16.0,8.0,12.0,1985.0,14.3
11308,1985-12-17,GR000016716,"HELLINIKON, GR",1985-12-17,0.0,,12.0,17.0,9.0,12.0,1985.0,14.266666666666667
11309,1985-12-18,GR000016716,"HELLINIKON, GR",1985-12-18,0.0,,13.0,19.0,7.0,12.0,1985.0,14.233333333333333
11310,1985-12-19,GR000016716,"HELLINIKON, GR",1985-12-19,0.0,,12.0,14.0,9.0,12.0,1985.0,14.133333333333333
11311,1985-12-20,GR000016716,"HELLINIKON, GR",1985-12-20,1.0,,12.0,15.0,9.0,12.0,1985.0,14.033333333333333
11312,1985-12-21,GR000016716,"HELLINIKON, GR",1985-12-21,0.0,,9.0,11.0,7.0,12.0,1985.0,13.733333333333333
11313,1985-12-22,GR000016716,"HELLINIKON, GR",1985-12-22,11.0,,7.0,9.0,4.0,12.0,1985.0,13.433333333333334
11314,1985-12-23,GR000016716,"HELLINIKON, GR",1985-12-23,14.0,,7.0,7.0,6.0,12.0,1985.0,13.166666666666666
11315,1985-12-24,GR000016716,"HELLINIKON, GR",1985-12-24,0.0,,10.0,14.0,7.0,12.0,1985.0,12.933333333333334
11316,1985-12-25,GR000016716,"HELLINIKON, GR",1985-12-25,0.0,,10.0,14.0,6.0,12.0,1985.0,12.766666666666667
11317,1985-12-26,GR000016716,"HELLINIKON, GR",1985-12-26,0.0,,11.0,15.0,7.0,12.0,1985.0,12.6
11318,1985-12-27,GR000016716,"HELLINIKON, GR",1985-12-27,0.0,,16.0,19.0,9.0,12.0,1985.0,12.566666666666666
11319,1985-12-28,GR000016716,"HELLINIKON, GR",1985-12-28,0.0,,14.0,18.0,11.0,12.0,1985.0,12.466666666666667
11320,1985-12-29,GR000016716,"HELLINIKON, GR",1985-12-29,0.0,,15.0,17.0,11.0,12.0,1985.0,12.433333333333334
11321,1985-12-30,GR000016716,"HELLINIKON, GR",1985-12-30,0.0,,17.0,19.0,15.0,12.0,1985.0,12.633333333333333
11322,1985-12-31,GR000016716,"HELLINIKON, GR",1985-12-31,0.0,,17.0,18.0,14.0,12.0,1985.0,12.8
11323,1986-01-01,GR000016716,"HELLINIKON, GR",1986-01-01,1.0,,16.0,17.0,14.0,1.0,1986.0,12.9
11324,1986-01-02,GR000016716,"HELLINIKON, GR",1986-01-02,3.0,,13.0,16.0,12.0,1.0,1986.0,12.866666666666667
11325,1986-01-03,GR000016716,"HELLINIKON, GR",1986-01-03,0.0,,14.0,18.0,12.0,1.0,1986.0,12.866666666666667
11326,1986-01-04,GR000016716,"HELLINIKON, GR",1986-01-04,0.0,,14.0,18.0,9.0,1.0,1986.0,12.833333333333334
11327,1986-01-05,GR000016716,"HELLINIKON, GR",1986-01-05,0.0,,16.0,18.0,15.0,1.0,1986.0,12.866666666666667
11328,1986-01-06,GR000016716,"HELLINIKON, GR",1986-01-06,13.0,,13.0,16.0,12.0,1.0,1986.0,12.866666666666667
11329,1986-01-07,GR000016716,"HELLINIKON, GR",1986-01-07,4.0,,12.0,15.0,8.0,1.0,1986.0,12.8
11330,1986-01-08,GR000016716,"HELLINIKON, GR",1986-01-08,0.0,,12.0,16.0,11.0,1.0,1986.0,12.7
11331,1986-01-09,GR000016716,"HELLINIKON, GR",1986-01-09,0.0,,11.0,14.0,7.0,1.0,1986.0,12.633333333333333
11332,1986-01-10,GR000016716,"HELLINIKON, GR",1986-01-10,2.0,,12.0,13.0,10.0,1.0,1986.0,12.6
11333,1986-01-11,GR000016716,"HELLINIKON, GR",1986-01-11,0.0,,8.0,11.0,6.0,1.0,1986.0,12.4
11334,1986-01-12,GR000016716,"HELLINIKON, GR",1986-01-12,0.0,,11.0,15.0,6.0,1.0,1986.0,12.333333333333334
11335,1986-01-13,GR000016716,"HELLINIKON, GR",1986-01-13,0.0,,9.0,14.0,7.0,1.0,1986.0,12.2
11336,1986-01-14,GR000016716,"HELLINIKON, GR",1986-01-14,0.0,,9.0,13.0,6.0,1.0,1986.0,12.1
11337,1986-01-15,GR000016716,"HELLINIKON, GR",1986-01-15,0.0,,12.0,16.0,7.0,1.0,1986.0,12.133333333333333
11338,1986-01-16,GR000016716,"HELLINIKON, GR",1986-01-16,0.0,,14.0,18.0,9.0,1.0,1986.0,12.2
11339,1986-01-17,GR000016716,"HELLINIKON, GR",1986-01-17,0.0,,12.0,15.0,8.0,1.0,1986.0,12.166666666666666
11340,1986-01-18,GR000016716,"HELLINIKON, GR",1986-01-18,0.0,,6.0,9.0,3.0,1.0,1986.0,11.966666666666667
11341,1986-01-19,GR000016716,"HELLINIKON, GR",1986-01-19,0.0,,9.0,12.0,1.0,1.0,1986.0,11.866666666666667
11342,1986-01-20,GR000016716,"HELLINIKON, GR",1986-01-20,0.0,,13.0,16.0,8.0,1.0,1986.0,12.0
11343,1986-01-21,GR000016716,"HELLINIKON, GR",1986-01-21,0.0,,11.0,15.0,7.0,1.0,1986.0,12.133333333333333
11344,1986-01-22,GR000016716,"HELLINIKON, GR",1986-01-22,0.0,,10.0,15.0,6.0,1.0,1986.0,12.233333333333333
11345,1986-01-23,GR000016716,"HELLINIKON, GR",1986-01-23,0.0,,13.0,16.0,7.0,1.0,1986.0,12.333333333333334
11346,1986-01-24,GR000016716,"HELLINIKON, GR",1986-01-24,0.0,,16.0,17.0,13.0,1.0,1986.0,12.533333333333333
11347,1986-01-25,GR000016716,"HELLINIKON, GR",1986-01-25,0.0,,16.0,18.0,14.0,1.0,1986.0,12.7
11348,1986-01-26,GR000016716,"HELLINIKON, GR",1986-01-26,0.0,,12.0,15.0,9.0,1.0,1986.0,12.566666666666666
11349,1986-01-27,GR000016716,"HELLINIKON, GR",1986-01-27,0.0,,11.0,13.0,6.0,1.0,1986.0,12.466666666666667
11350,1986-01-28,GR000016716,"HELLINIKON, GR",1986-01-28,16.0,,10.0,13.0,8.0,1.0,1986.0,12.3
11351,1986-01-29,GR000016716,"HELLINIKON, GR",1986-01-29,0.0,,10.0,12.0,7.0,1.0,1986.0,12.066666666666666
11352,1986-01-30,GR000016716,"HELLINIKON, GR",1986-01-30,0.0,,12.0,13.0,8.0,1.0,1986.0,11.9
11353,1986-01-31,GR000016716,"HELLINIKON, GR",1986-01-31,0.0,,14.0,17.0,11.0,1.0,1986.0,11.833333333333334
11354,1986-02-01,GR000016716,"HELLINIKON, GR",1986-02-01,0.0,,16.0,17.0,13.0,2.0,1986.0,11.933333333333334
11355,1986-02-02,GR000016716,"HELLINIKON, GR",1986-02-02,4.0,,14.0,17.0,11.0,2.0,1986.0,11.933333333333334
11356,1986-02-03,GR000016716,"HELLINIKON, GR",1986-02-03,0.0,,11.0,14.0,8.0,2.0,1986.0,11.833333333333334
11357,1986-02-04,GR000016716,"HELLINIKON, GR",1986-02-04,0.0,,7.0,8.0,7.0,2.0,1986.0,11.533333333333333
11358,1986-02-05,GR000016716,"HELLINIKON, GR",1986-02-05,0.0,,7.0,7.0,5.0,2.0,1986.0,11.333333333333334
11359,1986-02-06,GR000016716,"HELLINIKON, GR",1986-02-06,0.0,,9.0,10.0,6.0,2.0,1986.0,11.233333333333333
11360,1986-02-07,GR000016716,"HELLINIKON, GR",1986-02-07,1.0,,12.0,17.0,7.0,2.0,1986.0,11.233333333333333
11361,1986-02-08,GR000016716,"HELLINIKON, GR",1986-02-08,0.0,,12.0,16.0,8.0,2.0,1986.0,11.266666666666667
11362,1986-02-09,GR000016716,"HELLINIKON, GR",1986-02-09,12.0,,11.0,14.0,7.0,2.0,1986.0,11.233333333333333
11363,1986-02-10,GR000016716,"HELLINIKON, GR",1986-02-10,0.0,,12.0,16.0,7.0,2.0,1986.0,11.366666666666667
11364,1986-02-11,GR000016716,"HELLINIKON, GR",1986-02-11,0.0,,11.0,13.0,7.0,2.0,1986.0,11.366666666666667
11365,1986-02-12,GR000016716,"HELLINIKON, GR",1986-02-12,16.0,,11.0,13.0,7.0,2.0,1986.0,11.433333333333334
11366,1986-02-13,GR000016716,"HELLINIKON, GR",1986-02-13,3.0,,8.0,11.0,5.0,2.0,1986.0,11.4
11367,1986-02-14,GR000016716,"HELLINIKON, GR",1986-02-14,0.0,,9.0,12.0,4.0,2.0,1986.0,11.3
11368,1986-02-15,GR000016716,"HELLINIKON, GR",1986-02-15,1.0,,10.0,11.0,6.0,2.0,1986.0,11.166666666666666
11369,1986-02-16,GR000016716,"HELLINIKON, GR",1986-02-16,2.0,,14.0,17.0,11.0,2.0,1986.0,11.233333333333333
11370,1986-02-17,GR000016716,"HELLINIKON, GR",1986-02-17,0.0,,13.0,17.0,9.0,2.0,1986.0,11.466666666666667
11371,1986-02-18,GR000016716,"HELLINIKON, GR",1986-02-18,0.0,,13.0,17.0,9.0,2.0,1986.0,11.6
11372,1986-02-19,GR000016716,"HELLINIKON, GR",1986-02-19,0.0,,16.0,18.0,13.0,2.0,1986.0,11.7
11373,1986-02-20,GR000016716,"HELLINIKON, GR",1986-02-20,0.0,,15.0,18.0,13.0,2.0,1986.0,11.833333333333334
11374,1986-02-21,GR000016716,"HELLINIKON, GR",1986-02-21,0.0,,13.0,17.0,9.0,2.0,1986.0,11.933333333333334
11375,1986-02-22,GR000016716,"HELLINIKON, GR",1986-02-22,0.0,,13.0,16.0,10.0,2.0,1986.0,11.933333333333334
11376,1986-02-23,GR000016716,"HELLINIKON, GR",1986-02-23,3.0,,14.0,17.0,12.0,2.0,1986.0,11.866666666666667
11377,1986-02-24,GR000016716,"HELLINIKON, GR",1986-02-24,0.0,,14.0,17.0,9.0,2.0,1986.0,11.8
11378,1986-02-25,GR000016716,"HELLINIKON, GR",1986-02-25,0.0,,14.0,19.0,10.0,2.0,1986.0,11.866666666666667
11379,1986-02-26,GR000016716,"HELLINIKON, GR",1986-02-26,0.0,,11.0,15.0,8.0,2.0,1986.0,11.866666666666667
11380,1986-02-27,GR000016716,"HELLINIKON, GR",1986-02-27,0.0,,8.0,10.0,7.0,2.0,1986.0,11.8
11381,1986-02-28,GR000016716,"HELLINIKON, GR",1986-02-28,0.0,,7.0,8.0,5.0,2.0,1986.0,11.7
11382,1986-03-01,GR000016716,"HELLINIKON, GR",1986-03-01,0.0,,7.0,9.0,3.0,3.0,1986.0,11.533333333333333
11383,1986-03-02,GR000016716,"HELLINIKON, GR",1986-03-02,2.0,,11.0,14.0,7.0,3.0,1986.0,11.433333333333334
11384,1986-03-03,GR000016716,"HELLINIKON, GR",1986-03-03,0.0,,13.0,17.0,11.0,3.0,1986.0,11.333333333333334
11385,1986-03-04,GR000016716,"HELLINIKON, GR",1986-03-04,0.0,,14.0,19.0,10.0,3.0,1986.0,11.333333333333334
11386,1986-03-05,GR000016716,"HELLINIKON, GR",1986-03-05,18.0,,13.0,18.0,12.0,3.0,1986.0,11.4
11387,1986-03-06,GR000016716,"HELLINIKON, GR",1986-03-06,2.0,,13.0,16.0,10.0,3.0,1986.0,11.6
11388,1986-03-07,GR000016716,"HELLINIKON, GR",1986-03-07,0.0,,12.0,16.0,8.0,3.0,1986.0,11.766666666666667
11389,1986-03-08,GR000016716,"HELLINIKON, GR",1986-03-08,0.0,,13.0,17.0,11.0,3.0,1986.0,11.9
11390,1986-03-09,GR000016716,"HELLINIKON, GR",1986-03-09,0.0,,13.0,16.0,10.0,3.0,1986.0,11.933333333333334
11391,1986-03-10,GR000016716,"HELLINIKON, GR",1986-03-10,0.0,,12.0,14.0,11.0,3.0,1986.0,11.933333333333334
11392,1986-03-11,GR000016716,"HELLINIKON, GR",1986-03-11,0.0,,12.0,14.0,9.0,3.0,1986.0,11.966666666666667
11393,1986-03-12,GR000016716,"HELLINIKON, GR",1986-03-12,0.0,,12.0,16.0,8.0,3.0,1986.0,11.966666666666667
11394,1986-03-13,GR000016716,"HELLINIKON, GR",1986-03-13,0.0,,12.0,15.0,9.0,3.0,1986.0,12.0
11395,1986-03-14,GR000016716,"HELLINIKON, GR",1986-03-14,0.0,,11.0,13.0,9.0,3.0,1986.0,12.0
11396,1986-03-15,GR000016716,"HELLINIKON, GR",1986-03-15,0.0,,9.0,12.0,7.0,3.0,1986.0,12.033333333333333
11397,1986-03-16,GR000016716,"HELLINIKON, GR",1986-03-16,0.0,,8.0,11.0,6.0,3.0,1986.0,12.0
11398,1986-03-17,GR000016716,"HELLINIKON, GR",1986-03-17,0.0,,8.0,10.0,6.0,3.0,1986.0,11.933333333333334
11399,1986-03-18,GR000016716,"HELLINIKON, GR",1986-03-18,0.0,,9.0,13.0,3.0,3.0,1986.0,11.766666666666667
11400,1986-03-19,GR000016716,"HELLINIKON, GR",1986-03-19,0.0,,11.0,14.0,8.0,3.0,1986.0,11.7
11401,1986-03-20,GR000016716,"HELLINIKON, GR",1986-03-20,0.0,,11.0,13.0,9.0,3.0,1986.0,11.633333333333333
11402,1986-03-21,GR000016716,"HELLINIKON, GR",1986-03-21,0.0,,10.0,13.0,6.0,3.0,1986.0,11.433333333333334
11403,1986-03-22,GR000016716,"HELLINIKON, GR",1986-03-22,0.0,,12.0,16.0,7.0,3.0,1986.0,11.333333333333334
11404,1986-03-23,GR000016716,"HELLINIKON, GR",1986-03-23,0.0,,12.0,16.0,8.0,3.0,1986.0,11.3
11405,1986-03-24,GR000016716,"HELLINIKON, GR",1986-03-24,0.0,,12.0,16.0,7.0,3.0,1986.0,11.266666666666667
11406,1986-03-25,GR000016716,"HELLINIKON, GR",1986-03-25,0.0,,14.0,17.0,11.0,3.0,1986.0,11.266666666666667
11407,1986-03-26,GR000016716,"HELLINIKON, GR",1986-03-26,0.0,,15.0,19.0,11.0,3.0,1986.0,11.3
11408,1986-03-27,GR000016716,"HELLINIKON, GR",1986-03-27,0.0,,16.0,18.0,14.0,3.0,1986.0,11.366666666666667
11409,1986-03-28,GR000016716,"HELLINIKON, GR",1986-03-28,3.0,,15.0,17.0,13.0,3.0,1986.0,11.5
11410,1986-03-29,GR000016716,"HELLINIKON, GR",1986-03-29,6.0,,16.0,20.0,13.0,3.0,1986.0,11.766666666666667
11411,1986-03-30,GR000016716,"HELLINIKON, GR",1986-03-30,0.0,,16.0,19.0,11.0,3.0,1986.0,12.066666666666666
11412,1986-03-31,GR000016716,"HELLINIKON, GR",1986-03-31,0.0,,16.0,20.0,12.0,3.0,1986.0,12.366666666666667
11413,1986-04-01,GR000016716,"HELLINIKON, GR",1986-04-01,0.0,,16.0,20.0,12.0,4.0,1986.0,12.533333333333333
11414,1986-04-02,GR000016716,"HELLINIKON, GR",1986-04-02,0.0,,16.0,21.0,11.0,4.0,1986.0,12.633333333333333
11415,1986-04-03,GR000016716,"HELLINIKON, GR",1986-04-03,0.0,,17.0,22.0,11.0,4.0,1986.0,12.733333333333333
11416,1986-04-04,GR000016716,"HELLINIKON, GR",1986-04-04,0.0,,16.0,19.0,9.0,4.0,1986.0,12.833333333333334
11417,1986-04-05,GR000016716,"HELLINIKON, GR",1986-04-05,2.0,,17.0,18.0,13.0,4.0,1986.0,12.966666666666667
11418,1986-04-06,GR000016716,"HELLINIKON, GR",1986-04-06,0.0,,19.0,25.0,14.0,4.0,1986.0,13.2
11419,1986-04-07,GR000016716,"HELLINIKON, GR",1986-04-07,0.0,,21.0,26.0,15.0,4.0,1986.0,13.466666666666667
11420,1986-04-08,GR000016716,"HELLINIKON, GR",1986-04-08,0.0,,20.0,25.0,13.0,4.0,1986.0,13.7
11421,1986-04-09,GR000016716,"HELLINIKON, GR",1986-04-09,0.0,,18.0,23.0,13.0,4.0,1986.0,13.9
11422,1986-04-10,GR000016716,"HELLINIKON, GR",1986-04-10,0.0,,17.0,22.0,12.0,4.0,1986.0,14.066666666666666
11423,1986-04-11,GR000016716,"HELLINIKON, GR",1986-04-11,0.0,,17.0,19.0,13.0,4.0,1986.0,14.233333333333333
11424,1986-04-12,GR000016716,"HELLINIKON, GR",1986-04-12,0.0,,18.0,22.0,13.0,4.0,1986.0,14.433333333333334
11425,1986-04-13,GR000016716,"HELLINIKON, GR",1986-04-13,0.0,,17.0,21.0,14.0,4.0,1986.0,14.633333333333333
11426,1986-04-14,GR000016716,"HELLINIKON, GR",1986-04-14,0.0,,16.0,18.0,13.0,4.0,1986.0,14.866666666666667
11427,1986-04-15,GR000016716,"HELLINIKON, GR",1986-04-15,0.0,,14.0,17.0,9.0,4.0,1986.0,15.066666666666666
11428,1986-04-16,GR000016716,"HELLINIKON, GR",1986-04-16,5.0,,13.0,17.0,9.0,4.0,1986.0,15.233333333333333
11429,1986-04-17,GR000016716,"HELLINIKON, GR",1986-04-17,0.0,,14.0,19.0,10.0,4.0,1986.0,15.4
11430,1986-04-18,GR000016716,"HELLINIKON, GR",1986-04-18,0.0,,17.0,20.0,10.0,4.0,1986.0,15.6
11431,1986-04-19,GR000016716,"HELLINIKON, GR",1986-04-19,0.0,,18.0,22.0,16.0,4.0,1986.0,15.833333333333334
11432,1986-04-20,GR000016716,"HELLINIKON, GR",1986-04-20,6.0,,15.0,20.0,12.0,4.0,1986.0,16.0
11433,1986-04-21,GR000016716,"HELLINIKON, GR",1986-04-21,0.0,,15.0,19.0,12.0,4.0,1986.0,16.1
11434,1986-04-22,GR000016716,"HELLINIKON, GR",1986-04-22,0.0,,15.0,20.0,11.0,4.0,1986.0,16.2
11435,1986-04-23,GR000016716,"HELLINIKON, GR",1986-04-23,0.0,,16.0,20.0,10.0,4.0,1986.0,16.333333333333332
11436,1986-04-24,GR000016716,"HELLINIKON, GR",1986-04-24,0.0,,18.0,22.0,10.0,4.0,1986.0,16.466666666666665
11437,1986-04-25,GR000016716,"HELLINIKON, GR",1986-04-25,0.0,,17.0,23.0,12.0,4.0,1986.0,16.533333333333335
11438,1986-04-26,GR000016716,"HELLINIKON, GR",1986-04-26,0.0,,18.0,23.0,12.0,4.0,1986.0,16.6
11439,1986-04-27,GR000016716,"HELLINIKON, GR",1986-04-27,0.0,,19.0,23.0,13.0,4.0,1986.0,16.733333333333334
11440,1986-04-28,GR000016716,"HELLINIKON, GR",1986-04-28,0.0,,19.0,24.0,13.0,4.0,1986.0,16.833333333333332
11441,1986-04-29,GR000016716,"HELLINIKON, GR",1986-04-29,0.0,,18.0,23.0,16.0,4.0,1986.0,16.9
11442,1986-04-30,GR000016716,"HELLINIKON, GR",1986-04-30,0.0,,18.0,22.0,16.0,4.0,1986.0,16.966666666666665
11443,1986-05-01,GR000016716,"HELLINIKON, GR",1986-05-01,4.0,,16.0,19.0,14.0,5.0,1986.0,16.966666666666665
11444,1986-05-02,GR000016716,"HELLINIKON, GR",1986-05-02,0.0,,18.0,22.0,13.0,5.0,1986.0,17.033333333333335
11445,1986-05-03,GR000016716,"HELLINIKON, GR",1986-05-03,0.0,,19.0,25.0,15.0,5.0,1986.0,17.1
11446,1986-05-04,GR000016716,"HELLINIKON, GR",1986-05-04,0.0,,19.0,24.0,13.0,5.0,1986.0,17.2
11447,1986-05-05,GR000016716,"HELLINIKON, GR",1986-05-05,0.0,,18.0,21.0,16.0,5.0,1986.0,17.233333333333334
11448,1986-05-06,GR000016716,"HELLINIKON, GR",1986-05-06,0.0,,18.0,21.0,17.0,5.0,1986.0,17.2
11449,1986-05-07,GR000016716,"HELLINIKON, GR",1986-05-07,0.0,,18.0,23.0,16.0,5.0,1986.0,17.1
11450,1986-05-08,GR000016716,"HELLINIKON, GR",1986-05-08,0.0,,17.0,20.0,13.0,5.0,1986.0,17.0
11451,1986-05-09,GR000016716,"HELLINIKON, GR",1986-05-09,0.0,,16.0,19.0,12.0,5.0,1986.0,16.933333333333334
11452,1986-05-10,GR000016716,"HELLINIKON, GR",1986-05-10,5.0,,16.0,20.0,13.0,5.0,1986.0,16.9
11453,1986-05-11,GR000016716,"HELLINIKON, GR",1986-05-11,0.0,,18.0,21.0,15.0,5.0,1986.0,16.933333333333334
11454,1986-05-12,GR000016716,"HELLINIKON, GR",1986-05-12,0.0,,18.0,23.0,13.0,5.0,1986.0,16.933333333333334
11455,1986-05-13,GR000016716,"HELLINIKON, GR",1986-05-13,2.0,,17.0,19.0,14.0,5.0,1986.0,16.933333333333334
11456,1986-05-14,GR000016716,"HELLINIKON, GR",1986-05-14,0.0,,19.0,25.0,13.0,5.0,1986.0,17.033333333333335
11457,1986-05-15,GR000016716,"HELLINIKON, GR",1986-05-15,0.0,,19.0,23.0,16.0,5.0,1986.0,17.2
11458,1986-05-16,GR000016716,"HELLINIKON, GR",1986-05-16,0.0,,19.0,23.0,12.0,5.0,1986.0,17.4
11459,1986-05-17,GR000016716,"HELLINIKON, GR",1986-05-17,0.0,,19.0,27.0,15.0,5.0,1986.0,17.566666666666666
11460,1986-05-18,GR000016716,"HELLINIKON, GR",1986-05-18,0.0,,22.0,26.0,17.0,5.0,1986.0,17.733333333333334
11461,1986-05-19,GR000016716,"HELLINIKON, GR",1986-05-19,0.0,,22.0,27.0,17.0,5.0,1986.0,17.866666666666667
11462,1986-05-20,GR000016716,"HELLINIKON, GR",1986-05-20,0.0,,24.0,28.0,19.0,5.0,1986.0,18.166666666666668
11463,1986-05-21,GR000016716,"HELLINIKON, GR",1986-05-21,0.0,,22.0,26.0,18.0,5.0,1986.0,18.4
