,DATE,STATION,NAME,NEWDATE,PRCP,SNWD,TAVG,TMAX,TMIN,MONTH,YEAR,30YAVG
4422,1986-02-09,GR000016716,"HELLINIKON, GR",1986-02-09,12.0,,11.0,14.0,7.0,2.0,1986.0,11.233333333333333
4423,1986-02-10,GR000016716,"HELLINIKON, GR",1986-02-10,0.0,,12.0,16.0,7.0,2.0,1986.0,11.366666666666667
4424,1986-02-11,GR000016716,"HELLINIKON, GR",1986-02-11,0.0,,11.0,13.0,7.0,2.0,1986.0,11.366666666666667
4425,1986-02-12,GR000016716,"HELLINIKON, GR",1986-02-12,16.0,,11.0,13.0,7.0,2.0,1986.0,11.433333333333334
4426,1986-02-13,GR000016716,"HELLINIKON, GR",1986-02-13,3.0,,8.0,11.0,5.0,2.0,1986.0,11.4
4427,1986-02-14,GR000016716,"HELLINIKON, GR",1986-02-14,0.0,,9.0,12.0,4.0,2.0,1986.0,11.3
4428,1986-02-15,GR000016716,"HELLINIKON, GR",1986-02-15,1.0,,10.0,11.0,6.0,2.0,1986.0,11.166666666666666
4429,1986-02-16,GR000016716,"HELLINIKON, GR",1986-02-16,2.0,,14.0,17.0,11.0,2.0,1986.0,11.233333333333333
4430,1986-02-17,GR000016716,"HELLINIKON, GR",1986-02-17,0.0,,13.0,17.0,9.0,2.0,1986.0,11.466666666666667
4431,1986-02-18,GR000016716,"HELLINIKON, GR",1986-02-18,0.0,,13.0,17.0,9.0,2.0,1986.0,11.6
4432,1986-02-19,GR000016716,"HELLINIKON, GR",1986-02-19,0.0,,16.0,18.0,13.0,2.0,1986.0,11.7
4433,1986-02-20,GR000016716,"HELLINIKON, GR",1986-02-20,0.0,,15.0,18.0,13.0,2.0,1986.0,11.833333333333334
4434,1986-02-21,GR000016716,"HELLINIKON, GR",1986-02-21,0.0,,13.0,17.0,9.0,2.0,1986.0,11.933333333333334
4435,1986-02-22,GR000016716,"HELLINIKON, GR",1986-02-22,0.0,,13.0,16.0,10.0,2.0,1986.0,11.933333333333334
4436,1986-02-23,GR000016716,"HELLINIKON, GR",1986-02-23,3.0,,14.0,17.0,12.0,2.0,1986.0,11.866666666666667
4437,1986-02-24,GR000016716,"HELLINIKON, GR",1986-02-24,0.0,,14.0,17.0,9.0,2.0,1986.0,11.8
4438,1986-02-25,GR000016716,"HELLINIKON, GR",1986-02-25,0.0,,14.0,19.0,10.0,2.0,1986.0,11.866666666666667
4439,1986-02-26,GR000016716,"HELLINIKON, GR",1986-02-26,0.0,,11.0,15.0,8.0,2.0,1986.0,11.866666666666667
4440,1986-02-27,GR000016716,"HELLINIKON, GR",1986-02-27,0.0,,8.0,10.0,7.0,2.0,1986.0,11.8
4441,1986-02-28,GR000016716,"HELLINIKON, GR",1986-02-28,0.0,,7.0,8.0,5.0,2.0,1986.0,11.7
4442,1986-03-01,GR000016716,"HELLINIKON, GR",1986-03-01,0.0,,7.0,9.0,3.0,3.0,1986.0,11.533333333333333
4443,1986-03-02,GR000016716,"HELLINIKON, GR",1986-03-02,2.0,,11.0,14.0,7.0,3.0,1986.0,11.433333333333334
4444,1986-03-03,GR000016716,"HELLINIKON, GR",1986-03-03,0.0,,13.0,17.0,11.0,3.0,1986.0,11.333333333333334
4445,1986-03-04,GR000016716,"HELLINIKON, GR",1986-03-04,0.0,,14.0,19.0,10.0,3.0,1986.0,11.333333333333334
4446,1986-03-05,GR000016716,"HELLINIKON, GR",1986-03-05,18.0,,13.0,18.0,12.0,3.0,1986.0,11.4
4447,1986-03-06,GR000016716,"HELLINIKON, GR",1986-03-06,2.0,,13.0,16.0,10.0,3.0,1986.0,11.6
4448,1986-03-07,GR000016716,"HELLINIKON, GR",1986-03-07,0.0,,12.0,16.0,8.0,3.0,1986.0,11.766666666666667
4449,1986-03-08,GR000016716,"HELLINIKON, GR",1986-03-08,0.0,,13.0,17.0,11.0,3.0,1986.0,11.9
4450,1986-03-09,GR000016716,"HELLINIKON, GR",1986-03-09,0.0,,13.0,16.0,10.0,3.0,1986.0,11.933333333333334
4451,1986-03-10,GR000016716,"HELLINIKON, GR",1986-03-10,0.0,,12.0,14.0,11.0,3.0,1986.0,11.933333333333334
4452,1986-03-11,GR000016716,"HELLINIKON, GR",1986-03-11,0.0,,12.0,14.0,9.0,3.0,1986.0,11.966666666666667
4453,1986-03-12,GR000016716,"HELLINIKON, GR",1986-03-12,0.0,,12.0,16.0,8.0,3.0,1986.0,11.966666666666667
4454,1986-03-13,GR000016716,"HELLINIKON, GR",1986-03-13,0.0,,12.0,15.0,9.0,3.0,1986.0,12.0
4455,1986-03-14,GR000016716,"HELLINIKON, GR",1986-03-14,0.0,,11.0,13.0,9.0,3.0,1986.0,12.0
4456,1986-03-15,GR000016716,"HELLINIKON, GR",1986-03-15,0.0,,9.0,12.0,7.0,3.0,1986.0,12.033333333333333
4457,1986-03-16,GR000016716,"HELLINIKON, GR",1986-03-16,0.0,,8.0,11.0,6.0,3.0,1986.0,12.0
4458,1986-03-17,GR000016716,"HELLINIKON, GR",1986-03-17,0.0,,8.0,10.0,6.0,3.0,1986.0,11.933333333333334
4459,1986-03-18,GR000016716,"HELLINIKON, GR",1986-03-18,0.0,,9.0,13.0,3.0,3.0,1986.0,11.766666666666667
4460,1986-03-19,GR000016716,"HELLINIKON, GR",1986-03-19,0.0,,11.0,14.0,8.0,3.0,1986.0,11.7
4461,1986-03-20,GR000016716,"HELLINIKON, GR",1986-03-20,0.0,,11.0,13.0,9.0,3.0,1986.0,11.633333333333333
4462,1986-03-21,GR000016716,"HELLINIKON, GR",1986-03-21,0.0,,10.0,13.0,6.0,3.0,1986.0,11.433333333333334
4463,1986-03-22,GR000016716,"HELLINIKON, GR",1986-03-22,0.0,,12.0,16.0,7.0,3.0,1986.0,11.333333333333334
4464,1986-03-23,GR000016716,"HELLINIKON, GR",1986-03-23,0.0,,12.0,16.0,8.0,3.0,1986.0,11.3
4465,1986-03-24,GR000016716,"HELLINIKON, GR",1986-03-24,0.0,,12.0,16.0,7.0,3.0,1986.0,11.266666666666667
4466,1986-03-25,GR000016716,"HELLINIKON, GR",1986-03-25,0.0,,14.0,17.0,11.0,3.0,1986.0,11.266666666666667
4467,1986-03-26,GR000016716,"HELLINIKON, GR",1986-03-26,0.0,,15.0,19.0,11.0,3.0,1986.0,11.3
4468,1986-03-27,GR000016716,"HELLINIKON, GR",1986-03-27,0.0,,16.0,18.0,14.0,3.0,1986.0,11.366666666666667
4469,1986-03-28,GR000016716,"HELLINIKON, GR",1986-03-28,3.0,,15.0,17.0,13.0,3.0,1986.0,11.5
4470,1986-03-29,GR000016716,"HELLINIKON, GR",1986-03-29,6.0,,16.0,20.0,13.0,3.0,1986.0,11.766666666666667
4471,1986-03-30,GR000016716,"HELLINIKON, GR",1986-03-30,0.0,,16.0,19.0,11.0,3.0,1986.0,12.066666666666666
4472,1986-03-31,GR000016716,"HELLINIKON, GR",1986-03-31,0.0,,16.0,20.0,12.0,3.0,1986.0,12.366666666666667
4473,1986-04-01,GR000016716,"HELLINIKON, GR",1986-04-01,0.0,,16.0,20.0,12.0,4.0,1986.0,12.533333333333333
4474,1986-04-02,GR000016716,"HELLINIKON, GR",1986-04-02,0.0,,16.0,21.0,11.0,4.0,1986.0,12.633333333333333
4475,1986-04-03,GR000016716,"HELLINIKON, GR",1986-04-03,0.0,,17.0,22.0,11.0,4.0,1986.0,12.733333333333333
4476,1986-04-04,GR000016716,"HELLINIKON, GR",1986-04-04,0.0,,16.0,19.0,9.0,4.0,1986.0,12.833333333333334
4477,1986-04-05,GR000016716,"HELLINIKON, GR",1986-04-05,2.0,,17.0,18.0,13.0,4.0,1986.0,12.966666666666667
4478,1986-04-06,GR000016716,"HELLINIKON, GR",1986-04-06,0.0,,19.0,25.0,14.0,4.0,1986.0,13.2
4479,1986-04-07,GR000016716,"HELLINIKON, GR",1986-04-07,0.0,,21.0,26.0,15.0,4.0,1986.0,13.466666666666667
4480,1986-04-08,GR000016716,"HELLINIKON, GR",1986-04-08,0.0,,20.0,25.0,13.0,4.0,1986.0,13.7
4481,1986-04-09,GR000016716,"HELLINIKON, GR",1986-04-09,0.0,,18.0,23.0,13.0,4.0,1986.0,13.9
4482,1986-04-10,GR000016716,"HELLINIKON, GR",1986-04-10,0.0,,17.0,22.0,12.0,4.0,1986.0,14.066666666666666
4483,1986-04-11,GR000016716,"HELLINIKON, GR",1986-04-11,0.0,,17.0,19.0,13.0,4.0,1986.0,14.233333333333333
4484,1986-04-12,GR000016716,"HELLINIKON, GR",1986-04-12,0.0,,18.0,22.0,13.0,4.0,1986.0,14.433333333333334
4485,1986-04-13,GR000016716,"HELLINIKON, GR",1986-04-13,0.0,,17.0,21.0,14.0,4.0,1986.0,14.633333333333333
4486,1986-04-14,GR000016716,"HELLINIKON, GR",1986-04-14,0.0,,16.0,18.0,13.0,4.0,1986.0,14.866666666666667
4487,1986-04-15,GR000016716,"HELLINIKON, GR",1986-04-15,0.0,,14.0,17.0,9.0,4.0,1986.0,15.066666666666666
4488,1986-04-16,GR000016716,"HELLINIKON, GR",1986-04-16,5.0,,13.0,17.0,9.0,4.0,1986.0,15.233333333333333
4489,1986-04-17,GR000016716,"HELLINIKON, GR",1986-04-17,0.0,,14.0,19.0,10.0,4.0,1986.0,15.4
4490,1986-04-18,GR000016716,"HELLINIKON, GR",1986-04-18,0.0,,17.0,20.0,10.0,4.0,1986.0,15.6
4491,1986-04-19,GR000016716,"HELLINIKON, GR",1986-04-19,0.0,,18.0,22.0,16.0,4.0,1986.0,15.833333333333334
4492,1986-04-20,GR000016716,"HELLINIKON, GR",1986-04-20,6.0,,15.0,20.0,12.0,4.0,1986.0,16.0
4493,1986-04-21,GR000016716,"HELLINIKON, GR",1986-04-21,0.0,,15.0,19.0,12.0,4.0,1986.0,16.1
4494,1986-04-22,GR000016716,"HELLINIKON, GR",1986-04-22,0.0,,15.0,20.0,11.0,4.0,1986.0,16.2
4495,1986-04-23,GR000016716,"HELLINIKON, GR",1986-04-23,0.0,,16.0,20.0,10.0,4.0,1986.0,16.333333333333332
4496,1986-04-24,GR000016716,"HELLINIKON, GR",1986-04-24,0.0,,18.0,22.0,10.0,4.0,1986.0,16.466666666666665
4497,1986-04-25,GR000016716,"HELLINIKON, GR",1986-04-25,0.0,,17.0,23.0,12.0,4.0,1986.0,16.533333333333335
4498,1986-04-26,GR000016716,"HELLINIKON, GR",1986-04-26,0.0,,18.0,23.0,12.0,4.0,1986.0,16.6
4499,1986-04-27,GR000016716,"HELLINIKON, GR",1986-04-27,0.0,,19.0,23.0,13.0,4.0,1986.0,16.733333333333334
4500,1986-04-28,GR000016716,"HELLINIKON, GR",1986-04-28,0.0,,19.0,24.0,13.0,4.0,1986.0,16.833333333333332
4501,1986-04-29,GR000016716,"HELLINIKON, GR",1986-04-29,0.0,,18.0,23.0,16.0,4.0,1986.0,16.9
4502,1986-04-30,GR000016716,"HELLINIKON, GR",1986-04-30,0.0,,18.0,22.0,16.0,4.0,1986.0,16.966666666666665
4503,1986-05-01,GR000016716,"HELLINIKON, GR",1986-05-01,4.0,,16.0,19.0,14.0,5.0,1986.0,16.966666666666665
4504,1986-05-02,GR000016716,"HELLINIKON, GR",1986-05-02,0.0,,18.0,22.0,13.0,5.0,1986.0,17.033333333333335
4505,1986-05-03,GR000016716,"HELLINIKON, GR",1986-05-03,0.0,,19.0,25.0,15.0,5.0,1986.0,17.1
4506,1986-05-04,GR000016716,"HELLINIKON, GR",1986-05-04,0.0,,19.0,24.0,13.0,5.0,1986.0,17.2
4507,1986-05-05,GR000016716,"HELLINIKON, GR",1986-05-05,0.0,,18.0,21.0,16.0,5.0,1986.0,17.233333333333334
4508,1986-05-06,GR000016716,"HELLINIKON, GR",1986-05-06,0.0,,18.0,21.0,17.0,5.0,1986.0,17.2
4509,1986-05-07,GR000016716,"HELLINIKON, GR",1986-05-07,0.0,,18.0,23.0,16.0,5.0,1986.0,17.1
4510,1986-05-08,GR000016716,"HELLINIKON, GR",1986-05-08,0.0,,17.0,20.0,13.0,5.0,1986.0,17.0
4511,1986-05-09,GR000016716,"HELLINIKON, GR",1986-05-09,0.0,,16.0,19.0,12.0,5.0,1986.0,16.933333333333334
4512,1986-05-10,GR000016716,"HELLINIKON, GR",1986-05-10,5.0,,16.0,20.0,13.0,5.0,1986.0,16.9
4513,1986-05-11,GR000016716,"HELLINIKON, GR",1986-05-11,0.0,,18.0,21.0,15.0,5.0,1986.0,16.933333333333334
4514,1986-05-12,GR000016716,"HELLINIKON, GR",1986-05-12,0.0,,18.0,23.0,13.0,5.0,1986.0,16.933333333333334
4515,1986-05-13,GR000016716,"HELLINIKON, GR",1986-05-13,2.0,,17.0,19.0,14.0,5.0,1986.0,16.933333333333334
4516,1986-05-14,GR000016716,"HELLINIKON, GR",1986-05-14,0.0,,19.0,25.0,13.0,5.0,1986.0,17.033333333333335
4517,1986-05-15,GR000016716,"HELLINIKON, GR",1986-05-15,0.0,,19.0,23.0,16.0,5.0,1986.0,17.2
4518,1986-05-16,GR000016716,"HELLINIKON, GR",1986-05-16,0.0,,19.0,23.0,12.0,5.0,1986.0,17.4
4519,1986-05-17,GR000016716,"HELLINIKON, GR",1986-05-17,0.0,,19.0,27.0,15.0,5.0,1986.0,17.566666666666666
4520,1986-05-18,GR000016716,"HELLINIKON, GR",1986-05-18,0.0,,22.0,26.0,17.0,5.0,1986.0,17.733333333333334
4521,1986-05-19,GR000016716,"HELLINIKON, GR",1986-05-19,0.0,,22.0,27.0,17.0,5.0,1986.0,17.866666666666667
4522,1986-05-20,GR000016716,"HELLINIKON, GR",1986-05-20,0.0,,24.0,28.0,19.0,5.0,1986.0,18.166666666666668
4523,1986-05-21,GR000016716,"HELLINIKON, GR",1986-05-21,0.0,,22.0,26.0,18.0,5.0,1986.0,18.4
4524,1986-05-22,GR000016716,"HELLINIKON, GR",1986-05-22,0.0,,23.0,29.0,18.0,5.0,1986.0,18.666666666666668
4525,1986-05-23,GR000016716,"HELLINIKON, GR",1986-05-23,0.0,,22.0,28.0,16.0,5.0,1986.0,18.866666666666667
4526,1986-05-24,GR000016716,"HELLINIKON, GR",1986-05-24,0.0,,23.0,29.0,19.0,5.0,1986.0,19.033333333333335
4527,1986-05-25,GR000016716,"HELLINIKON, GR",1986-05-25,0.0,,23.0,27.0,20.0,5.0,1986.0,19.233333333333334
4528,1986-05-26,GR000016716,"HELLINIKON, GR",1986-05-26,0.0,,24.0,28.0,19.0,5.0,1986.0,19.433333333333334
4529,1986-05-27,GR000016716,"HELLINIKON, GR",1986-05-27,0.0,,24.0,29.0,20.0,5.0,1986.0,19.6
4530,1986-05-28,GR000016716,"HELLINIKON, GR",1986-05-28,0.0,,24.0,29.0,21.0,5.0,1986.0,19.766666666666666
4531,1986-05-29,GR000016716,"HELLINIKON, GR",1986-05-29,0.0,,22.0,27.0,17.0,5.0,1986.0,19.9
4532,1986-05-30,GR000016716,"HELLINIKON, GR",1986-05-30,0.0,,23.0,27.0,17.0,5.0,1986.0,20.066666666666666
4533,1986-05-31,GR000016716,"HELLINIKON, GR",1986-05-31,0.0,,24.0,28.0,21.0,5.0,1986.0,20.333333333333332
4534,1986-06-01,GR000016716,"HELLINIKON, GR",1986-06-01,0.0,,23.0,27.0,19.0,6.0,1986.0,20.5
4535,1986-06-02,GR000016716,"HELLINIKON, GR",1986-06-02,0.0,,23.0,26.0,21.0,6.0,1986.0,20.633333333333333
4536,1986-06-03,GR000016716,"HELLINIKON, GR",1986-06-03,0.0,,23.0,27.0,19.0,6.0,1986.0,20.766666666666666
4537,1986-06-04,GR000016716,"HELLINIKON, GR",1986-06-04,0.0,,23.0,27.0,20.0,6.0,1986.0,20.933333333333334
4538,1986-06-05,GR000016716,"HELLINIKON, GR",1986-06-05,0.0,,23.0,27.0,20.0,6.0,1986.0,21.1
4539,1986-06-06,GR000016716,"HELLINIKON, GR",1986-06-06,2.0,,23.0,29.0,19.0,6.0,1986.0,21.266666666666666
4540,1986-06-07,GR000016716,"HELLINIKON, GR",1986-06-07,0.0,,24.0,28.0,20.0,6.0,1986.0,21.5
4541,1986-06-08,GR000016716,"HELLINIKON, GR",1986-06-08,0.0,,26.0,29.0,22.0,6.0,1986.0,21.833333333333332
4542,1986-06-09,GR000016716,"HELLINIKON, GR",1986-06-09,0.0,,24.0,28.0,22.0,6.0,1986.0,22.1
4543,1986-06-10,GR000016716,"HELLINIKON, GR",1986-06-10,20.0,,21.0,25.0,19.0,6.0,1986.0,22.2
4544,1986-06-11,GR000016716,"HELLINIKON, GR",1986-06-11,15.0,,21.0,23.0,17.0,6.0,1986.0,22.3
4545,1986-06-12,GR000016716,"HELLINIKON, GR",1986-06-12,0.0,,23.0,26.0,18.0,6.0,1986.0,22.5
4546,1986-06-13,GR000016716,"HELLINIKON, GR",1986-06-13,0.0,,24.0,27.0,20.0,6.0,1986.0,22.666666666666668
4547,1986-06-14,GR000016716,"HELLINIKON, GR",1986-06-14,0.0,,24.0,30.0,19.0,6.0,1986.0,22.833333333333332
4548,1986-06-15,GR000016716,"HELLINIKON, GR",1986-06-15,0.0,,26.0,32.0,22.0,6.0,1986.0,23.066666666666666
4549,1986-06-16,GR000016716,"HELLINIKON, GR",1986-06-16,0.0,,28.0,32.0,22.0,6.0,1986.0,23.366666666666667
4550,1986-06-17,GR000016716,"HELLINIKON, GR",1986-06-17,0.0,,28.0,32.0,24.0,6.0,1986.0,23.566666666666666
4551,1986-06-18,GR000016716,"HELLINIKON, GR",1986-06-18,0.0,,28.0,32.0,22.0,6.0,1986.0,23.766666666666666
4552,1986-06-19,GR000016716,"HELLINIKON, GR",1986-06-19,0.0,,28.0,32.0,21.0,6.0,1986.0,23.9
4553,1986-06-20,GR000016716,"HELLINIKON, GR",1986-06-20,0.0,,27.0,32.0,22.0,6.0,1986.0,24.066666666666666
4554,1986-06-21,GR000016716,"HELLINIKON, GR",1986-06-21,0.0,,26.0,30.0,22.0,6.0,1986.0,24.166666666666668
4555,1986-06-22,GR000016716,"HELLINIKON, GR",1986-06-22,0.0,,24.0,27.0,20.0,6.0,1986.0,24.233333333333334
4556,1986-06-23,GR000016716,"HELLINIKON, GR",1986-06-23,0.0,,26.0,31.0,20.0,6.0,1986.0,24.333333333333332
4557,1986-06-24,GR000016716,"HELLINIKON, GR",1986-06-24,0.0,,27.0,30.0,23.0,6.0,1986.0,24.466666666666665
4558,1986-06-25,GR000016716,"HELLINIKON, GR",1986-06-25,0.0,,26.0,31.0,23.0,6.0,1986.0,24.533333333333335
4559,1986-06-26,GR000016716,"HELLINIKON, GR",1986-06-26,0.0,,26.0,28.0,22.0,6.0,1986.0,24.6
4560,1986-06-27,GR000016716,"HELLINIKON, GR",1986-06-27,0.0,,24.0,28.0,22.0,6.0,1986.0,24.6
4561,1986-06-28,GR000016716,"HELLINIKON, GR",1986-06-28,0.0,,24.0,27.0,21.0,6.0,1986.0,24.666666666666668
4562,1986-06-29,GR000016716,"HELLINIKON, GR",1986-06-29,0.0,,23.0,27.0,18.0,6.0,1986.0,24.666666666666668
4563,1986-06-30,GR000016716,"HELLINIKON, GR",1986-06-30,0.0,,24.0,28.0,20.0,6.0,1986.0,24.666666666666668
4564,1986-07-01,GR000016716,"HELLINIKON, GR",1986-07-01,0.0,,25.0,29.0,22.0,7.0,1986.0,24.733333333333334
4565,1986-07-02,GR000016716,"HELLINIKON, GR",1986-07-02,0.0,,25.0,29.0,21.0,7.0,1986.0,24.8
4566,1986-07-03,GR000016716,"HELLINIKON, GR",1986-07-03,0.0,,25.0,28.0,21.0,7.0,1986.0,24.866666666666667
4567,1986-07-04,GR000016716,"HELLINIKON, GR",1986-07-04,0.0,,26.0,29.0,20.0,7.0,1986.0,24.966666666666665
4568,1986-07-05,GR000016716,"HELLINIKON, GR",1986-07-05,0.0,,26.0,29.0,21.0,7.0,1986.0,25.066666666666666
4569,1986-07-06,GR000016716,"HELLINIKON, GR",1986-07-06,0.0,,26.0,30.0,21.0,7.0,1986.0,25.166666666666668
4570,1986-07-07,GR000016716,"HELLINIKON, GR",1986-07-07,0.0,,27.0,31.0,23.0,7.0,1986.0,25.266666666666666
4571,1986-07-08,GR000016716,"HELLINIKON, GR",1986-07-08,0.0,,27.0,31.0,24.0,7.0,1986.0,25.3
4572,1986-07-09,GR000016716,"HELLINIKON, GR",1986-07-09,0.0,,27.0,31.0,23.0,7.0,1986.0,25.4
4573,1986-07-10,GR000016716,"HELLINIKON, GR",1986-07-10,0.0,,27.0,32.0,22.0,7.0,1986.0,25.6
4574,1986-07-11,GR000016716,"HELLINIKON, GR",1986-07-11,0.0,,27.0,31.0,23.0,7.0,1986.0,25.8
4575,1986-07-12,GR000016716,"HELLINIKON, GR",1986-07-12,0.0,,27.0,32.0,20.0,7.0,1986.0,25.933333333333334
4576,1986-07-13,GR000016716,"HELLINIKON, GR",1986-07-13,0.0,,29.0,33.0,22.0,7.0,1986.0,26.1
4577,1986-07-14,GR000016716,"HELLINIKON, GR",1986-07-14,0.0,,29.0,33.0,22.0,7.0,1986.0,26.266666666666666
4578,1986-07-15,GR000016716,"HELLINIKON, GR",1986-07-15,0.0,,29.0,35.0,23.0,7.0,1986.0,26.366666666666667
4579,1986-07-16,GR000016716,"HELLINIKON, GR",1986-07-16,0.0,,30.0,34.0,23.0,7.0,1986.0,26.433333333333334
4580,1986-07-17,GR000016716,"HELLINIKON, GR",1986-07-17,0.0,,29.0,35.0,23.0,7.0,1986.0,26.466666666666665
4581,1986-07-18,GR000016716,"HELLINIKON, GR",1986-07-18,0.0,,27.0,31.0,23.0,7.0,1986.0,26.433333333333334
4582,1986-07-19,GR000016716,"HELLINIKON, GR",1986-07-19,0.0,,27.0,30.0,23.0,7.0,1986.0,26.4
4583,1986-07-20,GR000016716,"HELLINIKON, GR",1986-07-20,0.0,,28.0,32.0,22.0,7.0,1986.0,26.433333333333334
4584,1986-07-21,GR000016716,"HELLINIKON, GR",1986-07-21,0.0,,28.0,32.0,23.0,7.0,1986.0,26.5
4585,1986-07-22,GR000016716,"HELLINIKON, GR",1986-07-22,0.0,,27.0,30.0,22.0,7.0,1986.0,26.6
4586,1986-07-23,GR000016716,"HELLINIKON, GR",1986-07-23,0.0,,29.0,34.0,23.0,7.0,1986.0,26.7
4587,1986-07-24,GR000016716,"HELLINIKON, GR",1986-07-24,0.0,,29.0,33.0,24.0,7.0,1986.0,26.766666666666666
4588,1986-07-25,GR000016716,"HELLINIKON, GR",1986-07-25,0.0,,29.0,33.0,23.0,7.0,1986.0,26.866666666666667
4589,1986-07-26,GR000016716,"HELLINIKON, GR",1986-07-26,0.0,,28.0,32.0,26.0,7.0,1986.0,26.933333333333334
4590,1986-07-27,GR000016716,"HELLINIKON, GR",1986-07-27,0.0,,27.0,30.0,23.0,7.0,1986.0,27.033333333333335
4591,1986-07-28,GR000016716,"HELLINIKON, GR",1986-07-28,0.0,,27.0,29.0,22.0,7.0,1986.0,27.133333333333333
4592,1986-07-29,GR000016716,"HELLINIKON, GR",1986-07-29,0.0,,28.0,32.0,23.0,7.0,1986.0,27.3
4593,1986-07-30,GR000016716,"HELLINIKON, GR",1986-07-30,0.0,,27.0,32.0,21.0,7.0,1986.0,27.4
4594,1986-07-31,GR000016716,"HELLINIKON, GR",1986-07-31,0.0,,27.0,30.0,22.0,7.0,1986.0,27.466666666666665
4595,1986-08-01,GR000016716,"HELLINIKON, GR",1986-08-01,0.0,,29.0,34.0,23.0,8.0,1986.0,27.6
4596,1986-08-02,GR000016716,"HELLINIKON, GR",1986-08-02,0.0,,30.0,34.0,24.0,8.0,1986.0,27.766666666666666
4597,1986-08-03,GR000016716,"HELLINIKON, GR",1986-08-03,0.0,,30.0,33.0,26.0,8.0,1986.0,27.9
4598,1986-08-04,GR000016716,"HELLINIKON, GR",1986-08-04,0.0,,29.0,33.0,24.0,8.0,1986.0,28.0
4599,1986-08-05,GR000016716,"HELLINIKON, GR",1986-08-05,0.0,,29.0,33.0,23.0,8.0,1986.0,28.1
4600,1986-08-06,GR000016716,"HELLINIKON, GR",1986-08-06,0.0,,30.0,33.0,26.0,8.0,1986.0,28.2
4601,1986-08-07,GR000016716,"HELLINIKON, GR",1986-08-07,0.0,,29.0,33.0,25.0,8.0,1986.0,28.266666666666666
4602,1986-08-08,GR000016716,"HELLINIKON, GR",1986-08-08,0.0,,28.0,32.0,23.0,8.0,1986.0,28.3
4603,1986-08-09,GR000016716,"HELLINIKON, GR",1986-08-09,0.0,,28.0,33.0,22.0,8.0,1986.0,28.333333333333332
4604,1986-08-10,GR000016716,"HELLINIKON, GR",1986-08-10,0.0,,30.0,34.0,23.0,8.0,1986.0,28.433333333333334
4605,1986-08-11,GR000016716,"HELLINIKON, GR",1986-08-11,0.0,,31.0,34.0,27.0,8.0,1986.0,28.566666666666666
4606,1986-08-12,GR000016716,"HELLINIKON, GR",1986-08-12,0.0,,31.0,34.0,27.0,8.0,1986.0,28.633333333333333
4607,1986-08-13,GR000016716,"HELLINIKON, GR",1986-08-13,0.0,,29.0,34.0,26.0,8.0,1986.0,28.633333333333333
4608,1986-08-14,GR000016716,"HELLINIKON, GR",1986-08-14,0.0,,28.0,32.0,20.0,8.0,1986.0,28.6
4609,1986-08-15,GR000016716,"HELLINIKON, GR",1986-08-15,0.0,,28.0,32.0,23.0,8.0,1986.0,28.533333333333335
4610,1986-08-16,GR000016716,"HELLINIKON, GR",1986-08-16,0.0,,27.0,31.0,23.0,8.0,1986.0,28.466666666666665
4611,1986-08-17,GR000016716,"HELLINIKON, GR",1986-08-17,0.0,,28.0,32.0,22.0,8.0,1986.0,28.5
4612,1986-08-18,GR000016716,"HELLINIKON, GR",1986-08-18,0.0,,27.0,32.0,22.0,8.0,1986.0,28.5
4613,1986-08-19,GR000016716,"HELLINIKON, GR",1986-08-19,0.0,,27.0,31.0,20.0,8.0,1986.0,28.466666666666665
4614,1986-08-20,GR000016716,"HELLINIKON, GR",1986-08-20,0.0,,27.0,32.0,22.0,8.0,1986.0,28.433333333333334
4615,1986-08-21,GR000016716,"HELLINIKON, GR",1986-08-21,0.0,,29.0,33.0,24.0,8.0,1986.0,28.5
4616,1986-08-22,GR000016716,"HELLINIKON, GR",1986-08-22,0.0,,29.0,33.0,24.0,8.0,1986.0,28.5
4617,1986-08-23,GR000016716,"HELLINIKON, GR",1986-08-23,0.0,,27.0,32.0,23.0,8.0,1986.0,28.433333333333334
4618,1986-08-24,GR000016716,"HELLINIKON, GR",1986-08-24,0.0,,27.0,29.0,23.0,8.0,1986.0,28.366666666666667
4619,1986-08-25,GR000016716,"HELLINIKON, GR",1986-08-25,0.0,,28.0,32.0,24.0,8.0,1986.0,28.366666666666667
4620,1986-08-26,GR000016716,"HELLINIKON, GR",1986-08-26,0.0,,28.0,32.0,24.0,8.0,1986.0,28.4
4621,1986-08-27,GR000016716,"HELLINIKON, GR",1986-08-27,0.0,,27.0,32.0,22.0,8.0,1986.0,28.4
4622,1986-08-28,GR000016716,"HELLINIKON, GR",1986-08-28,0.0,,27.0,32.0,21.0,8.0,1986.0,28.366666666666667
4623,1986-08-29,GR000016716,"HELLINIKON, GR",1986-08-29,0.0,,27.0,32.0,21.0,8.0,1986.0,28.366666666666667
4624,1986-08-30,GR000016716,"HELLINIKON, GR",1986-08-30,0.0,,29.0,33.0,23.0,8.0,1986.0,28.433333333333334
4625,1986-08-31,GR000016716,"HELLINIKON, GR",1986-08-31,0.0,,28.0,33.0,24.0,8.0,1986.0,28.4
4626,1986-09-01,GR000016716,"HELLINIKON, GR",1986-09-01,0.0,,26.0,29.0,22.0,9.0,1986.0,28.266666666666666
4627,1986-09-02,GR000016716,"HELLINIKON, GR",1986-09-02,0.0,,26.0,29.0,22.0,9.0,1986.0,28.133333333333333
