,DATE,STATION,NAME,PRCP,SNWD,TAVG,TMAX,TMIN
21481,2016-02-02,GR000016716,"HELLINIKON, GR",0.0,,15.0,21.0,10.0
21482,2016-02-03,GR000016716,"HELLINIKON, GR",0.0,,16.0,21.0,11.0
21483,2016-02-04,GR000016716,"HELLINIKON, GR",,,14.0,18.0,11.0
21484,2016-02-05,GR000016716,"HELLINIKON, GR",12.4,0.4,9.0,11.0,1.0
21485,2016-02-06,GR000016716,"HELLINIKON, GR",4.6,,7.0,11.0,4.0
21486,2016-02-07,GR000016716,"HELLINIKON, GR",0.0,,8.0,12.0,4.0
21487,2016-02-08,GR000016716,"HELLINIKON, GR",0.0,,9.0,14.0,4.0
21488,2016-02-09,GR000016716,"HELLINIKON, GR",0.0,,11.0,14.0,7.0
21489,2016-02-10,GR000016716,"HELLINIKON, GR",0.0,,13.0,15.0,9.0
21490,2016-02-11,GR000016716,"HELLINIKON, GR",1.5,,16.0,19.0,12.0
21491,2016-02-12,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,12.0
21492,2016-02-13,GR000016716,"HELLINIKON, GR",0.5,,16.0,18.0,13.0
21493,2016-02-14,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,14.0
21494,2016-02-15,GR000016716,"HELLINIKON, GR",0.0,,18.0,23.0,16.0
21495,2016-02-16,GR000016716,"HELLINIKON, GR",0.0,,18.0,24.0,11.0
21496,2016-02-17,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,12.0
21497,2016-02-18,GR000016716,"HELLINIKON, GR",0.0,,17.0,19.0,13.0
21498,2016-02-19,GR000016716,"HELLINIKON, GR",0.0,,16.0,21.0,13.0
21499,2016-02-20,GR000016716,"HELLINIKON, GR",0.0,,14.0,17.0,11.0
21500,2016-02-21,GR000016716,"HELLINIKON, GR",0.3,,13.0,17.0,9.0
21501,2016-02-22,GR000016716,"HELLINIKON, GR",0.0,,14.0,20.0,9.0
21502,2016-02-23,GR000016716,"HELLINIKON, GR",0.0,,15.0,19.0,11.0
21503,2016-02-24,GR000016716,"HELLINIKON, GR",0.0,,16.0,18.0,12.0
21504,2016-02-25,GR000016716,"HELLINIKON, GR",0.0,,15.0,20.0,10.0
21505,2016-02-26,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,12.0
21506,2016-02-27,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,10.0
21507,2016-02-29,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,12.0
21508,2016-03-01,GR000016716,"HELLINIKON, GR",0.0,,17.0,20.0,14.0
21509,2016-03-02,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,11.0
21510,2016-03-03,GR000016716,"HELLINIKON, GR",0.0,,14.0,21.0,10.0
21511,2016-03-04,GR000016716,"HELLINIKON, GR",2.0,,12.0,17.0,9.0
21512,2016-03-05,GR000016716,"HELLINIKON, GR",0.8,,13.0,17.0,8.0
21513,2016-03-06,GR000016716,"HELLINIKON, GR",0.0,,14.0,19.0,10.0
21514,2016-03-07,GR000016716,"HELLINIKON, GR",,,16.0,21.0,13.0
21515,2016-03-08,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,13.0
21516,2016-03-09,GR000016716,"HELLINIKON, GR",1.0,,14.0,18.0,11.0
21517,2016-03-10,GR000016716,"HELLINIKON, GR",0.0,,13.0,17.0,9.0
21518,2016-03-11,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,11.0
21519,2016-03-12,GR000016716,"HELLINIKON, GR",,,15.0,17.0,13.0
21520,2016-03-13,GR000016716,"HELLINIKON, GR",0.3,,16.0,18.0,13.0
21521,2016-03-14,GR000016716,"HELLINIKON, GR",23.9,0.8,9.0,11.0,8.0
21522,2016-03-15,GR000016716,"HELLINIKON, GR",0.0,,10.0,13.0,7.0
21523,2016-03-16,GR000016716,"HELLINIKON, GR",0.0,,11.0,13.0,8.0
21524,2016-03-17,GR000016716,"HELLINIKON, GR",0.0,,10.0,13.0,7.0
21525,2016-03-18,GR000016716,"HELLINIKON, GR",0.0,,12.0,15.0,7.0
21526,2016-03-19,GR000016716,"HELLINIKON, GR",1.8,,14.0,18.0,9.0
21527,2016-03-20,GR000016716,"HELLINIKON, GR",0.0,,14.0,21.0,8.0
21528,2016-03-21,GR000016716,"HELLINIKON, GR",0.0,,15.0,20.0,11.0
21529,2016-03-22,GR000016716,"HELLINIKON, GR",0.0,,16.0,20.0,11.0
21530,2016-03-23,GR000016716,"HELLINIKON, GR",0.0,,18.0,20.0,16.0
21531,2016-03-24,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,13.0
21532,2016-03-25,GR000016716,"HELLINIKON, GR",0.0,,13.0,16.0,9.0
21533,2016-03-26,GR000016716,"HELLINIKON, GR",0.0,,11.0,17.0,7.0
21534,2016-03-27,GR000016716,"HELLINIKON, GR",0.0,,10.0,,
21535,2016-03-28,GR000016716,"HELLINIKON, GR",2.0,,11.0,16.0,7.0
21536,2016-03-29,GR000016716,"HELLINIKON, GR",0.0,,14.0,20.0,9.0
21537,2016-03-30,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,12.0
21538,2016-03-31,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,12.0
21539,2016-04-01,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,12.0
21540,2016-04-02,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,12.0
21541,2016-04-03,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,12.0
21542,2016-04-04,GR000016716,"HELLINIKON, GR",0.0,,18.0,23.0,12.0
21543,2016-04-05,GR000016716,"HELLINIKON, GR",0.0,,18.0,24.0,13.0
21544,2016-04-06,GR000016716,"HELLINIKON, GR",0.0,,19.0,23.0,13.0
21545,2016-04-07,GR000016716,"HELLINIKON, GR",0.0,,21.0,24.0,14.0
21546,2016-04-08,GR000016716,"HELLINIKON, GR",0.0,,21.0,30.0,11.0
21547,2016-04-09,GR000016716,"HELLINIKON, GR",0.0,,19.0,24.0,15.0
21548,2016-04-10,GR000016716,"HELLINIKON, GR",0.0,,18.0,23.0,16.0
21549,2016-04-11,GR000016716,"HELLINIKON, GR",0.0,,17.0,23.0,13.0
21550,2016-04-12,GR000016716,"HELLINIKON, GR",0.0,,19.0,23.0,13.0
21551,2016-04-13,GR000016716,"HELLINIKON, GR",0.0,,19.0,24.0,14.0
21552,2016-04-14,GR000016716,"HELLINIKON, GR",0.0,,20.0,25.0,15.0
21553,2016-04-15,GR000016716,"HELLINIKON, GR",0.0,,22.0,27.0,15.0
21554,2016-04-16,GR000016716,"HELLINIKON, GR",0.0,,20.0,27.0,14.0
21555,2016-04-17,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,14.0
21556,2016-04-18,GR000016716,"HELLINIKON, GR",0.0,,22.0,25.0,14.0
21557,2016-04-19,GR000016716,"HELLINIKON, GR",0.0,,25.0,28.0,16.0
21558,2016-04-20,GR000016716,"HELLINIKON, GR",0.0,,23.0,28.0,17.0
21559,2016-04-21,GR000016716,"HELLINIKON, GR",0.0,,17.0,,
21560,2016-04-22,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,12.0
21561,2016-04-23,GR000016716,"HELLINIKON, GR",0.0,,18.0,22.0,15.0
21562,2016-04-24,GR000016716,"HELLINIKON, GR",0.0,,20.0,24.0,16.0
21563,2016-04-25,GR000016716,"HELLINIKON, GR",0.0,,19.0,24.0,14.0
21564,2016-04-26,GR000016716,"HELLINIKON, GR",0.0,,17.0,20.0,13.0
21565,2016-04-27,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,12.0
21566,2016-04-28,GR000016716,"HELLINIKON, GR",0.0,,18.0,23.0,14.0
21567,2016-04-29,GR000016716,"HELLINIKON, GR",,,19.0,23.0,16.0
21568,2016-04-30,GR000016716,"HELLINIKON, GR",0.0,,21.0,26.0,17.0
21569,2016-05-01,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,17.0
21570,2016-05-02,GR000016716,"HELLINIKON, GR",0.0,,18.0,22.0,15.0
21571,2016-05-03,GR000016716,"HELLINIKON, GR",1.8,,17.0,,
21572,2016-05-04,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,12.0
21573,2016-05-05,GR000016716,"HELLINIKON, GR",0.0,,17.0,18.0,15.0
21574,2016-05-06,GR000016716,"HELLINIKON, GR",0.0,,18.0,22.0,13.0
21575,2016-05-07,GR000016716,"HELLINIKON, GR",0.0,,18.0,24.0,13.0
21576,2016-05-08,GR000016716,"HELLINIKON, GR",0.0,,18.0,23.0,14.0
21577,2016-05-09,GR000016716,"HELLINIKON, GR",0.0,,19.0,,
21578,2016-05-10,GR000016716,"HELLINIKON, GR",0.0,,20.0,25.0,15.0
21579,2016-05-11,GR000016716,"HELLINIKON, GR",0.0,,21.0,26.0,15.0
21580,2016-05-12,GR000016716,"HELLINIKON, GR",0.0,,22.0,27.0,17.0
21581,2016-05-13,GR000016716,"HELLINIKON, GR",,,24.0,28.0,21.0
21582,2016-05-14,GR000016716,"HELLINIKON, GR",0.0,,22.0,24.0,19.0
21583,2016-05-15,GR000016716,"HELLINIKON, GR",0.0,,21.0,26.0,16.0
21584,2016-05-16,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,18.0
21585,2016-05-17,GR000016716,"HELLINIKON, GR",0.0,,20.0,24.0,16.0
21586,2016-05-18,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,17.0
21587,2016-05-19,GR000016716,"HELLINIKON, GR",0.0,,21.0,26.0,16.0
21588,2016-05-20,GR000016716,"HELLINIKON, GR",0.0,,20.0,,
21589,2016-05-21,GR000016716,"HELLINIKON, GR",0.5,,21.0,,
21590,2016-05-22,GR000016716,"HELLINIKON, GR",0.0,,18.0,21.0,16.0
21591,2016-05-23,GR000016716,"HELLINIKON, GR",,,21.0,,
21592,2016-05-24,GR000016716,"HELLINIKON, GR",0.0,,22.0,27.0,17.0
21593,2016-05-25,GR000016716,"HELLINIKON, GR",0.0,,21.0,24.0,18.0
21594,2016-05-26,GR000016716,"HELLINIKON, GR",0.0,,22.0,27.0,18.0
21595,2016-05-27,GR000016716,"HELLINIKON, GR",0.0,,24.0,31.0,18.0
21596,2016-05-28,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,18.0
21597,2016-05-29,GR000016716,"HELLINIKON, GR",0.0,,23.0,28.0,18.0
21598,2016-05-30,GR000016716,"HELLINIKON, GR",0.0,,26.0,33.0,18.0
21599,2016-05-31,GR000016716,"HELLINIKON, GR",0.0,,27.0,35.0,19.0
21600,2016-06-01,GR000016716,"HELLINIKON, GR",0.0,,26.0,32.0,21.0
21601,2016-06-02,GR000016716,"HELLINIKON, GR",0.0,,26.0,30.0,21.0
21602,2016-06-03,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,20.0
21603,2016-06-04,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,20.0
21604,2016-06-05,GR000016716,"HELLINIKON, GR",0.0,,26.0,33.0,19.0
21605,2016-06-06,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,20.0
21606,2016-06-07,GR000016716,"HELLINIKON, GR",0.0,,23.0,,
21607,2016-06-08,GR000016716,"HELLINIKON, GR",4.1,,22.0,,
21608,2016-06-09,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,18.0
21609,2016-06-10,GR000016716,"HELLINIKON, GR",0.0,,22.0,,
21610,2016-06-11,GR000016716,"HELLINIKON, GR",0.0,,23.0,29.0,18.0
21611,2016-06-12,GR000016716,"HELLINIKON, GR",0.0,,25.0,30.0,20.0
21612,2016-06-13,GR000016716,"HELLINIKON, GR",0.0,,23.0,26.0,21.0
21613,2016-06-14,GR000016716,"HELLINIKON, GR",3.0,,24.0,29.0,20.0
21614,2016-06-15,GR000016716,"HELLINIKON, GR",0.0,,25.0,29.0,21.0
21615,2016-06-16,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,21.0
21616,2016-06-17,GR000016716,"HELLINIKON, GR",0.0,,28.0,35.0,22.0
21617,2016-06-18,GR000016716,"HELLINIKON, GR",0.0,,31.0,38.0,23.0
21618,2016-06-19,GR000016716,"HELLINIKON, GR",0.0,,31.0,36.0,26.0
21619,2016-06-20,GR000016716,"HELLINIKON, GR",0.0,,29.0,33.0,24.0
21620,2016-06-21,GR000016716,"HELLINIKON, GR",0.0,,32.0,,
21621,2016-06-22,GR000016716,"HELLINIKON, GR",0.0,,32.0,37.0,27.0
21622,2016-06-23,GR000016716,"HELLINIKON, GR",0.0,,31.0,35.0,27.0
21623,2016-06-24,GR000016716,"HELLINIKON, GR",0.0,,32.0,35.0,28.0
21624,2016-06-25,GR000016716,"HELLINIKON, GR",0.0,,31.0,34.0,27.0
21625,2016-06-26,GR000016716,"HELLINIKON, GR",0.0,,27.0,,
21626,2016-06-27,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,23.0
21627,2016-06-28,GR000016716,"HELLINIKON, GR",0.0,,28.0,,
21628,2016-06-29,GR000016716,"HELLINIKON, GR",,,27.0,32.0,22.0
21629,2016-06-30,GR000016716,"HELLINIKON, GR",0.0,,27.0,,
21630,2016-07-01,GR000016716,"HELLINIKON, GR",,,28.0,33.0,23.0
21631,2016-07-02,GR000016716,"HELLINIKON, GR",,,29.0,34.0,24.0
21632,2016-07-03,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,24.0
21633,2016-07-04,GR000016716,"HELLINIKON, GR",0.0,,30.0,36.0,24.0
21634,2016-07-05,GR000016716,"HELLINIKON, GR",0.0,,29.0,32.0,27.0
21635,2016-07-06,GR000016716,"HELLINIKON, GR",0.0,,29.0,,
21636,2016-07-07,GR000016716,"HELLINIKON, GR",0.0,,28.0,32.0,24.0
21637,2016-07-08,GR000016716,"HELLINIKON, GR",0.0,,28.0,,
21638,2016-07-09,GR000016716,"HELLINIKON, GR",0.0,,28.0,32.0,23.0
21639,2016-07-10,GR000016716,"HELLINIKON, GR",0.0,,30.0,36.0,24.0
21640,2016-07-11,GR000016716,"HELLINIKON, GR",0.0,,29.0,33.0,25.0
21641,2016-07-12,GR000016716,"HELLINIKON, GR",,,29.0,,
21642,2016-07-13,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,24.0
21643,2016-07-14,GR000016716,"HELLINIKON, GR",0.0,,28.0,33.0,22.0
21644,2016-07-15,GR000016716,"HELLINIKON, GR",0.0,,30.0,36.0,24.0
21645,2016-07-16,GR000016716,"HELLINIKON, GR",0.0,,28.0,32.0,24.0
21646,2016-07-17,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,23.0
21647,2016-07-18,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,23.0
21648,2016-07-19,GR000016716,"HELLINIKON, GR",0.0,,27.0,30.0,24.0
21649,2016-07-20,GR000016716,"HELLINIKON, GR",0.0,,27.0,30.0,24.0
21650,2016-07-21,GR000016716,"HELLINIKON, GR",,,28.0,,
21651,2016-07-22,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,22.0
21652,2016-07-23,GR000016716,"HELLINIKON, GR",0.0,,29.0,35.0,23.0
21653,2016-07-24,GR000016716,"HELLINIKON, GR",0.0,,31.0,37.0,26.0
21654,2016-07-25,GR000016716,"HELLINIKON, GR",0.0,,31.0,,
21655,2016-07-26,GR000016716,"HELLINIKON, GR",0.0,,30.0,35.0,25.0
21656,2016-07-27,GR000016716,"HELLINIKON, GR",0.0,,29.0,33.0,26.0
21657,2016-07-28,GR000016716,"HELLINIKON, GR",0.0,,31.0,37.0,24.0
21658,2016-07-29,GR000016716,"HELLINIKON, GR",0.0,,32.0,41.0,24.0
21659,2016-07-30,GR000016716,"HELLINIKON, GR",0.0,,32.0,37.0,27.0
21660,2016-07-31,GR000016716,"HELLINIKON, GR",0.0,,31.0,36.0,27.0
21661,2016-08-01,GR000016716,"HELLINIKON, GR",0.0,,31.0,,
21662,2016-08-02,GR000016716,"HELLINIKON, GR",0.0,,30.0,36.0,24.0
21663,2016-08-03,GR000016716,"HELLINIKON, GR",0.0,,31.0,38.0,24.0
21664,2016-08-04,GR000016716,"HELLINIKON, GR",0.0,,30.0,33.0,27.0
21665,2016-08-05,GR000016716,"HELLINIKON, GR",0.0,,31.0,34.0,27.0
21666,2016-08-06,GR000016716,"HELLINIKON, GR",0.0,,31.0,36.0,26.0
21667,2016-08-07,GR000016716,"HELLINIKON, GR",,,31.0,35.0,26.0
21668,2016-08-08,GR000016716,"HELLINIKON, GR",,,31.0,34.0,27.0
21669,2016-08-09,GR000016716,"HELLINIKON, GR",,,29.0,33.0,26.0
21670,2016-08-10,GR000016716,"HELLINIKON, GR",0.0,,30.0,34.0,26.0
21671,2016-08-11,GR000016716,"HELLINIKON, GR",0.0,,29.0,35.0,24.0
21672,2016-08-12,GR000016716,"HELLINIKON, GR",0.0,,29.0,34.0,25.0
21673,2016-08-13,GR000016716,"HELLINIKON, GR",,,25.0,,
21674,2016-08-14,GR000016716,"HELLINIKON, GR",0.0,,24.0,,
21675,2016-08-15,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,22.0
21676,2016-08-16,GR000016716,"HELLINIKON, GR",0.0,,28.0,35.0,22.0
21677,2016-08-17,GR000016716,"HELLINIKON, GR",0.0,,28.0,34.0,22.0
21678,2016-08-18,GR000016716,"HELLINIKON, GR",0.0,,29.0,36.0,22.0
21679,2016-08-19,GR000016716,"HELLINIKON, GR",,,29.0,34.0,23.0
21680,2016-08-20,GR000016716,"HELLINIKON, GR",,,29.0,34.0,24.0
21681,2016-08-21,GR000016716,"HELLINIKON, GR",0.0,,29.0,36.0,23.0
21682,2016-08-22,GR000016716,"HELLINIKON, GR",,,30.0,35.0,25.0
21683,2016-08-23,GR000016716,"HELLINIKON, GR",0.0,,29.0,33.0,25.0
21684,2016-08-24,GR000016716,"HELLINIKON, GR",0.0,,28.0,31.0,25.0
21685,2016-08-25,GR000016716,"HELLINIKON, GR",0.0,,27.0,29.0,26.0
21686,2016-08-26,GR000016716,"HELLINIKON, GR",0.0,,27.0,29.0,24.0
21687,2016-08-27,GR000016716,"HELLINIKON, GR",0.0,,26.0,29.0,23.0
21688,2016-08-28,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,23.0
21689,2016-08-29,GR000016716,"HELLINIKON, GR",0.0,,27.0,31.0,23.0
21690,2016-08-30,GR000016716,"HELLINIKON, GR",0.0,,27.0,33.0,22.0
21691,2016-08-31,GR000016716,"HELLINIKON, GR",0.0,,29.0,35.0,23.0
21692,2016-09-01,GR000016716,"HELLINIKON, GR",,,28.0,31.0,26.0
21693,2016-09-02,GR000016716,"HELLINIKON, GR",0.0,,26.0,29.0,23.0
21694,2016-09-03,GR000016716,"HELLINIKON, GR",0.0,,26.0,28.0,23.0
21695,2016-09-04,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,22.0
21696,2016-09-05,GR000016716,"HELLINIKON, GR",0.0,,27.0,32.0,21.0
21697,2016-09-06,GR000016716,"HELLINIKON, GR",0.0,,26.0,32.0,19.0
21698,2016-09-07,GR000016716,"HELLINIKON, GR",5.1,,26.0,31.0,21.0
21699,2016-09-08,GR000016716,"HELLINIKON, GR",0.0,,27.0,29.0,24.0
21700,2016-09-09,GR000016716,"HELLINIKON, GR",0.0,,26.0,29.0,23.0
21701,2016-09-10,GR000016716,"HELLINIKON, GR",0.0,,26.0,32.0,19.0
21702,2016-09-11,GR000016716,"HELLINIKON, GR",7.9,,24.0,28.0,21.0
21703,2016-09-12,GR000016716,"HELLINIKON, GR",7.1,,25.0,29.0,21.0
21704,2016-09-13,GR000016716,"HELLINIKON, GR",0.0,,25.0,29.0,20.0
21705,2016-09-14,GR000016716,"HELLINIKON, GR",0.0,,25.0,30.0,21.0
21706,2016-09-15,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,20.0
21707,2016-09-16,GR000016716,"HELLINIKON, GR",0.0,,26.0,30.0,21.0
21708,2016-09-17,GR000016716,"HELLINIKON, GR",0.0,,26.0,31.0,22.0
21709,2016-09-18,GR000016716,"HELLINIKON, GR",0.0,,28.0,32.0,24.0
21710,2016-09-19,GR000016716,"HELLINIKON, GR",0.0,,26.0,30.0,21.0
21711,2016-09-20,GR000016716,"HELLINIKON, GR",0.0,,24.0,28.0,21.0
21712,2016-09-21,GR000016716,"HELLINIKON, GR",0.0,,23.0,,
21713,2016-09-22,GR000016716,"HELLINIKON, GR",8.1,,22.0,26.0,18.0
21714,2016-09-23,GR000016716,"HELLINIKON, GR",0.0,,21.0,25.0,19.0
21715,2016-09-24,GR000016716,"HELLINIKON, GR",0.0,,22.0,24.0,17.0
21716,2016-09-25,GR000016716,"HELLINIKON, GR",0.0,,20.0,24.0,17.0
21717,2016-09-26,GR000016716,"HELLINIKON, GR",0.0,,21.0,24.0,16.0
21718,2016-09-27,GR000016716,"HELLINIKON, GR",0.0,,21.0,25.0,17.0
21719,2016-09-28,GR000016716,"HELLINIKON, GR",0.0,,21.0,24.0,17.0
21720,2016-09-29,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,17.0
21721,2016-09-30,GR000016716,"HELLINIKON, GR",0.0,,22.0,28.0,17.0
21722,2016-10-01,GR000016716,"HELLINIKON, GR",,,22.0,28.0,16.0
21723,2016-10-02,GR000016716,"HELLINIKON, GR",,,23.0,,
21724,2016-10-03,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,20.0
21725,2016-10-04,GR000016716,"HELLINIKON, GR",0.0,,24.0,29.0,20.0
21726,2016-10-05,GR000016716,"HELLINIKON, GR",0.0,,23.0,27.0,20.0
21727,2016-10-06,GR000016716,"HELLINIKON, GR",0.0,,22.0,25.0,19.0
21728,2016-10-07,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,17.0
21729,2016-10-08,GR000016716,"HELLINIKON, GR",11.9,,22.0,28.0,17.0
21730,2016-10-09,GR000016716,"HELLINIKON, GR",0.0,,22.0,26.0,18.0
21731,2016-10-10,GR000016716,"HELLINIKON, GR",0.0,,22.0,25.0,18.0
21732,2016-10-11,GR000016716,"HELLINIKON, GR",,,21.0,22.0,19.0
21733,2016-10-12,GR000016716,"HELLINIKON, GR",0.0,,23.0,27.0,19.0
21734,2016-10-13,GR000016716,"HELLINIKON, GR",0.0,,20.0,24.0,16.0
21735,2016-10-14,GR000016716,"HELLINIKON, GR",0.0,,20.0,,
21736,2016-10-15,GR000016716,"HELLINIKON, GR",0.0,,20.0,23.0,17.0
21737,2016-10-16,GR000016716,"HELLINIKON, GR",0.0,,20.0,24.0,16.0
21738,2016-10-17,GR000016716,"HELLINIKON, GR",0.0,,20.0,,
21739,2016-10-18,GR000016716,"HELLINIKON, GR",0.0,,16.0,,
21740,2016-10-19,GR000016716,"HELLINIKON, GR",0.0,,16.0,21.0,11.0
21741,2016-10-20,GR000016716,"HELLINIKON, GR",0.0,,18.0,21.0,14.0
21742,2016-10-21,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,16.0
21743,2016-10-22,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,17.0
21744,2016-10-23,GR000016716,"HELLINIKON, GR",14.2,,20.0,24.0,16.0
21745,2016-10-24,GR000016716,"HELLINIKON, GR",0.0,,21.0,23.0,18.0
21746,2016-10-25,GR000016716,"HELLINIKON, GR",0.0,,18.0,,
21747,2016-10-26,GR000016716,"HELLINIKON, GR",0.0,,19.0,22.0,16.0
21748,2016-10-27,GR000016716,"HELLINIKON, GR",,,18.0,19.0,16.0
21749,2016-10-28,GR000016716,"HELLINIKON, GR",,,16.0,,
21750,2016-10-29,GR000016716,"HELLINIKON, GR",0.0,,16.0,,
21751,2016-10-30,GR000016716,"HELLINIKON, GR",0.0,,17.0,21.0,13.0
21752,2016-10-31,GR000016716,"HELLINIKON, GR",0.0,,15.0,,
21753,2016-11-01,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,11.0
21754,2016-11-02,GR000016716,"HELLINIKON, GR",0.0,,14.0,19.0,10.0
21755,2016-11-03,GR000016716,"HELLINIKON, GR",0.0,,17.0,22.0,13.0
21756,2016-11-04,GR000016716,"HELLINIKON, GR",0.0,,18.0,21.0,15.0
21757,2016-11-05,GR000016716,"HELLINIKON, GR",0.0,,18.0,23.0,14.0
21758,2016-11-06,GR000016716,"HELLINIKON, GR",0.0,,19.0,23.0,15.0
21759,2016-11-07,GR000016716,"HELLINIKON, GR",0.0,,21.0,23.0,18.0
21760,2016-11-08,GR000016716,"HELLINIKON, GR",0.0,,23.0,25.0,21.0
21761,2016-11-09,GR000016716,"HELLINIKON, GR",0.0,,19.0,,
21762,2016-11-10,GR000016716,"HELLINIKON, GR",7.1,,18.0,21.0,15.0
21763,2016-11-11,GR000016716,"HELLINIKON, GR",0.0,,18.0,22.0,14.0
21764,2016-11-12,GR000016716,"HELLINIKON, GR",,,18.0,23.0,14.0
21765,2016-11-13,GR000016716,"HELLINIKON, GR",0.0,,17.0,,
21766,2016-11-14,GR000016716,"HELLINIKON, GR",0.0,,14.0,19.0,10.0
21767,2016-11-15,GR000016716,"HELLINIKON, GR",0.0,,13.0,14.0,12.0
21768,2016-11-16,GR000016716,"HELLINIKON, GR",0.5,,12.0,13.0,11.0
21769,2016-11-17,GR000016716,"HELLINIKON, GR",0.0,,12.0,16.0,8.0
21770,2016-11-18,GR000016716,"HELLINIKON, GR",0.0,,13.0,17.0,9.0
21771,2016-11-19,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,10.0
21772,2016-11-20,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,9.0
21773,2016-11-21,GR000016716,"HELLINIKON, GR",0.0,,14.0,18.0,10.0
21774,2016-11-22,GR000016716,"HELLINIKON, GR",0.0,,14.0,17.0,12.0
21775,2016-11-23,GR000016716,"HELLINIKON, GR",0.0,,14.0,,
21776,2016-11-24,GR000016716,"HELLINIKON, GR",0.0,,13.0,18.0,8.0
21777,2016-11-25,GR000016716,"HELLINIKON, GR",0.0,,14.0,17.0,12.0
21778,2016-11-26,GR000016716,"HELLINIKON, GR",0.0,,17.0,20.0,13.0
21779,2016-11-27,GR000016716,"HELLINIKON, GR",26.9,,16.0,,
21780,2016-11-28,GR000016716,"HELLINIKON, GR",29.2,,15.0,,
21781,2016-11-29,GR000016716,"HELLINIKON, GR",36.1,,12.0,,
21782,2016-11-30,GR000016716,"HELLINIKON, GR",0.0,,8.0,,
21783,2016-12-01,GR000016716,"HELLINIKON, GR",0.0,,7.0,9.0,5.0
21784,2016-12-02,GR000016716,"HELLINIKON, GR",0.0,,12.0,18.0,6.0
21785,2016-12-03,GR000016716,"HELLINIKON, GR",0.0,,14.0,16.0,12.0
21786,2016-12-04,GR000016716,"HELLINIKON, GR",0.8,,13.0,14.0,12.0
21787,2016-12-05,GR000016716,"HELLINIKON, GR",0.0,,12.0,,
21788,2016-12-06,GR000016716,"HELLINIKON, GR",0.0,,10.0,,
21789,2016-12-07,GR000016716,"HELLINIKON, GR",0.3,,13.0,16.0,10.0
21790,2016-12-08,GR000016716,"HELLINIKON, GR",0.0,,9.0,,
21791,2016-12-09,GR000016716,"HELLINIKON, GR",0.0,,9.0,13.0,4.0
21792,2016-12-10,GR000016716,"HELLINIKON, GR",0.0,,11.0,15.0,7.0
21793,2016-12-11,GR000016716,"HELLINIKON, GR",,,13.0,,
21794,2016-12-12,GR000016716,"HELLINIKON, GR",0.0,,16.0,19.0,12.0
21795,2016-12-13,GR000016716,"HELLINIKON, GR",0.0,,11.0,,
21796,2016-12-14,GR000016716,"HELLINIKON, GR",0.0,,6.0,8.0,4.0
21797,2016-12-15,GR000016716,"HELLINIKON, GR",0.0,,8.0,13.0,4.0
